#RIC,Alias Underlying RIC,Domain,Date-Time,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,No. Bids,Open Ask,High Ask,Low Ask,Close Ask,No. Asks,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size,Open Mid Price,High Mid Price,Low Mid Price,Close Mid Price,Filter
NDQ.AUX,,Market Price,2025-03-20T02:21:25.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:21:30.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:21:35.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:21:40.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:21:45.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:21:50.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:21:55.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:00.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:05.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:10.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:15.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:20.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:25.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:30.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:35.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:40.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:45.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:50.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:22:55.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:00.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:05.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:10.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:15.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:20.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:25.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:30.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:35.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:40.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:45.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:50.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:23:55.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:00.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:05.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:10.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:15.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:20.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:25.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:30.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:35.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:40.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:45.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:50.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:24:55.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:00.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:05.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:10.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:15.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:20.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:25.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:30.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:35.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:40.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:45.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:50.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:25:55.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:00.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:05.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:10.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:15.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:20.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:25.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:30.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:35.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:40.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:45.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:50.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:26:55.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:00.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:05.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:10.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:15.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:20.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:25.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:30.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:35.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:40.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:45.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:50.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:27:55.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:00.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:05.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:10.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:15.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:20.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:25.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:30.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:35.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:40.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:45.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:50.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:28:55.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:00.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:05.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:10.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:15.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:20.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:25.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:30.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:35.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:40.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:45.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:50.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:29:55.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:00.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:05.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:10.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:15.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:20.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:25.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:30.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:35.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:40.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:45.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:50.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
NDQ.AUX,,Market Price,2025-03-20T02:30:55.000000000+11,Intraday 5Sec,,,,,,,45.61,45.61,45.61,45.61,0,45.7,45.7,45.7,45.7,0,1000,1000,1000,1000,2000,2000,2000,2000,,,,,Before Market
